ID,YN1,YN2,YN3,AN1,AN2,AN3,SN2.1,SN2.2,SN2.3,YR1,YR2,YR3,AR1,AR2,AR3,SR1,SR2,SR3,YCK1,YCK2,YCK3,ACK1,ACK2,ACK3,SCK2.1,SCK2.2,SCK2.3,
Bosea,9.35E-04,0.000754859,0.000875328,0,0,0,0,0.000388149,0.000254113,0.000416609,0.004033275,0.002167262,0.000282247,0.000719217,0.001797268,0,0.000821018,0.000228467,0.000642055,0,0,0.000643998,0,0,0.000559955,0.000623775,0.000360881,
Boseongicola,0,0,0,0,0,0,9.06372E-05,0.00045284,6.35284E-05,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,
Brachybacterium,0,0,0,0,0,0,0,0,0,0.00E+00,0.00012604,0,0,0,0,0,0,0.001256568,0,0,0,0.001545595,0,8.44167E-05,0,0,0,
Brachyspira,0,0,0,0,0,0,0,0,0,0,0,0,0.00042337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bradyrhizobium,0.001183727,0.002327483,0.002813555,0,6.44787E-05,3.28E-04,0.000271912,0.000582223,0,0.009304263,0.013486262,0.00981642,0.006209427,0.005178366,0.00227654,0.006474104,0.005883963,0.00456934,0.004975923,0.001705162,0,0,0,0,0.000159987,0.000534664,0,
Brevibacillus,0,0,0,0,0,0,0.00E+00,0,0,0,0.00012604,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.000535523,0,0,0,0,
Brevibacterium,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.000456934,0,0,0,0.000257599,0,0,0.000159987,0.003118874,0,
Brevundimonas,0,0,0,0,6.44787E-05,0.000131208,0,0.00E+00,0,0.000555478,0.00012604,0.001529832,0,0,0,0.000249004,0.000136836,0.001485035,0,0.000620059,0,0.001674395,0,0,0.000319974,4.46E-04,0,
Brooklawnia,0,0,0,0,0.00E+00,0,0,0,0,0.000416609,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,
Brucella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058144848,0,0,0,0.00E+00,0.00E+00,0,0,0,0,
Bryobacter,0,0,0,0,0.000644787,0.000262416,0,0,0,0.010692959,0.00743635,0.014023457,0.010019757,0.018699655,0.00790798,0.013695219,0.016283525,0.008567512,0.01011236,0.003410324,0.007180884,0.002575992,0.014816137,0.00126625,0.001439885,0.000623775,0.001353302,
BSV13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Burkholderia-Caballeronia-Paraburkholderia,0,0,0,0.000130762,0.000386872,0.002296136,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91E-05,0,
Butyricicoccus,0,0.000440335,0.000625234,0.000196143,0,0,0,0,0.000190585,0,0.000504159,0,0.000141123,0,0,0,0.000957854,0.003769705,0.000481541,0.000465044,0.000123808,0.0001288,0.000357015,0,0.002719782,0.000980217,0.001263082,
Butyricimonas,0,0,0,0,0,0,0.000725097,0.000517531,0.000254113,0,0,0,0,0,0,0,0,0,0,0.000465044,0.000247617,0,0,0,0,0.000178221,0,
C1-B045,0,0,0,0,0,0,0,0,6.35284E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,
Caedibacter,0,0,0,0,0,0,0,0,0,0,0.001008319,0.000254972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Caenimonas,0,0,0,0,6.44787E-05,0,0,0,0,0.00E+00,0.001260398,0.002932177,0,0.000863061,0,0,0.000273673,0.001028101,0.001605136,0.001395133,0.00519995,0.001030397,0.000535523,0.003967584,0.002319814,0.003475316,0.004781667,
CAG-352,0,0,0,0,6.44787E-05,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001545595,0.012495537,0,0.003679706,0.00133666,0.002075063,
CAG-56,0,0,0,0,0.000193436,0,0,0.002458274,0.00076234,0,0,0,0,0,0,0,0,0.0003427,0,0.000155015,0,0,0,0,0.001599872,0,0,
Caldisericum,0,0,0,0,0,0,0,0,0,0.000277739,0.000378119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Caldithrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Candidatus Accumulibacter,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0.002083044,0.001260398,0.002422234,0,0,0,0,0,0,0.001926164,0,0.000247617,0,0,0,0,0,0,
Candidatus Alysiosphaera,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0.000833218,0.00705823,0.000509944,0.001128987,0,0.001797268,0.001120518,1.37E-04,0.000685401,0.000160514,0,0,0.00E+00,0,0,0,8.91107E-05,0,
Candidatus Amoebophilus,0,0,0,0,0,0,0,0,0,0,0.00012604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Candidatus Arthromitus,0,0.00E+00,0,0,0,0,0.0141394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,
Candidatus Berkiella,0,0,0,0,0,0,0,0.000129383,0,0,0.000378119,0.000254972,0.000141123,0,0,0,0,0,0,0,0,0,0,0,0,0.000178221,0,
Candidatus Captivus,0,0,0,0,0,0,0,0,0,0,0.000378119,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,
Candidatus Chlorothrix,0,0,0,0,0,0,0,0,0,0,0,0.000127486,0,0.000575374,0,0,0,0,0.000963082,0,0,0,0.001249554,0,0,0,0,
Candidatus Competibacter,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0.000416609,0,0.001019888,0,0,0,0,0,0,0.001444623,0,0,0,0,0,0,0,0,
Candidatus Contendobacter,0,0,0,0,0,0,0,0,0,0.000277739,0,0.00E+00,0,0.00E+00,0,0,0,0,0.000481541,0,0,0,0,0,0,0,0,
Candidatus Cryptoprodotis,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.001256568,0,0,0,0,0,0,0,0.00E+00,0,
Candidatus Entotheonella,0,0,0,0,0,0,0,0,0,0.00680461,0.002898916,0.00063743,0,0.000719217,0,0.000996016,0,0,0.000160514,0,0,0,0,0,0.00E+00,0,0,
Candidatus Finniella,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0,0.000321027,0,0,0,0,0,0,0.00E+00,0,
Candidatus Glomeribacter,0,0,0,0,6.44787E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Candidatus Koribacter,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.000257599,0.00E+00,0,0,0,0,
Candidatus Megaira,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685401,0,0,0,0,0,0,0.00E+00,0,0,
Candidatus Microthrix,0,0.00E+00,0,0,0,0,0,0,0,0.003194001,0.003655155,0.002804691,0,0,0,0,0,0,0.004975923,0,0.00074285,0,0,0,0.000799936,0.000534664,0.000631541,
Candidatus Nitrotoga,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0.00013887,0,0.000254972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Candidatus Omnitrophus,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0.000321027,0,0,0,0.00E+00,0,0,0.00E+00,0,
Candidatus Ovatusbacter,0,0,0,0,0,0,0,0,0,0.000277739,0,0.000254972,0,0,0,0,0,0,0,0.000155015,0,0,0,0,0,0,0,
Candidatus Paracaedibacter,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0.000287687,0,0,0,0,0,0,0,0,0,0,0,0,0,
Candidatus Saccharimonas,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0.000747012,0,0,0,0,0,0,0,0,0,0,7.22E-04,
Candidatus Soleaferrea,0,0,5.63E-04,0.00E+00,0,0,0,0,0,2.78E-04,0,0,0,0.000143843,0,0,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0,0,
Candidatus Solibacter,0.00E+00,0,0,0,0,6.56039E-05,0,0,0,0.001666435,0.000504159,0.002167262,0.006209427,0.008342923,3.47E-03,0.002614542,0.001231527,0.004112406,0.000802568,0,0,0,0.001428061,0,0,0.000178221,0.00018044,
Candidatus Stoquefichus,0,0,0,0,0,0,0,0.000194074,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Candidatus Udaeobacter,0,0,0,0,6.44787E-05,0,0,0,0,0.012498264,0.00718427,0.002294748,0.012842224,0.003596087,0.010424155,0.012201195,0.006704981,0.007310944,0.010272873,0.001085103,0.0014857,0.001931994,0,0.000422083,0,8.91107E-05,0,
Candidatus Vestibaculum,0.00E+00,0,0,0,0,0,0.000997009,0.000323457,6.35284E-05,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,
Candidatus Xenohaliotis,0,0,0,0,0,0,0,0,0,0,0.001260398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Candidatus Xiphinematobacter,0,0,0.00E+00,0,6.44787E-05,0.00E+00,0,0,0.00E+00,0.000972087,0.009452987,0.005864355,0.00084674,0.002589183,0.000479272,0.000249004,0.001778872,0.000799634,0.000963082,0,0,0.00E+00,0.007140307,0,0,0,0,
Carnimonas,0,0,0.00E+00,0.00E+00,6.44787E-05,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,
Carnobacterium,0,0,0,0.00E+00,0,0,0,0,0,0,0,0.000509944,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,
Catellatospora,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.001552357,0.001006904,0,0,0.000957854,0.0003427,0,0.001085103,0,0,0,0,0,0,0,
Catelliglobosispora,0,0,0,0,0,0,0,0,0,0,0.00025208,0.000254972,0.000282247,0,0,0.000124502,0,0,0,0,0,0.00E+00,0,0,0,0,0,
Catenibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.000863061,0.001078361,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,
Catenisphaera,0,0,0,0,0,0,0.000181274,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,
Catenococcus,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0.000992422,
Caulobacter,0,0,0,0,0,0.000328019,0,0,0,0.000416609,0,0.001019888,0,0,0.00E+00,0.000373506,0,0.0003427,0.000481541,0,0,0,0,0.000337667,0,0.000178221,0,
Cecembia,0,0,0,0,0,0,0,0,0,0,0,0,0.000282247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Celeribacter,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.007882111,0,0,0,0,0,0,0,0.00E+00,0,
Cellulomonas,0,0,0,0,0.000193436,0,0,0,0,0,0,0,0.000282247,0,0,0.00E+00,0,0,0,0.000155015,0.000990467,0,0.001606569,0.003629917,0,0.000178221,0.000360881,
Cellvibrio,0,0.00E+00,0,0,0,1.97E-04,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CENA359,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239981,0.000445553,0,
Centipeda,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0.000257599,0,0,0,0,0,
Cephaloticoccus,0,0,0,0,0,0,0,0.00E+00,0,0.000694348,0,0,0,0,0,0,0.000410509,0,0,0,0,0,0,8.44167E-05,0.00E+00,0,0,
Cerasicoccus,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cetobacterium,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.000254972,0,0,0,0,0,0,0.000160514,0,0,0,0,0,0.000319974,0,0,
Chelatococcus,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0.00E+00,0.000747012,0.000136836,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,
Chitinophaga,0,0,0,0,0,0.000328019,0,0,0,0.001110957,0.000756239,0.003952065,0.000705617,0.002445339,0.00167745,0,0.003968254,5.71E-04,0.003049759,0,0,0,0.001963584,0,0.00E+00,0,0,
CHKCI001,0,0,0,0,0,0,0.000997009,0.001293828,2.54E-04,0,0.001134358,0,0,0,0,0,0,0.003655472,0,0,0,0,0,0,0,0,0,
CHKCI002,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.000114233,0,0,0,0,0,0,0,0,0,
Christensenellaceae R-7 group,0.000186904,0,0,0.004445897,0.004062157,0,0,0,0,0.003749479,0.001134358,0.001019888,0.000141123,0,0,0,0,0.004226639,0.001284109,0.006200589,0.002476167,0,0,0.000844167,0.002319814,0.001247549,0.000902201,
Chroococcidiopsis SAG 2023,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571167,0,0,0,0,0,0.000168833,0.000399968,0.001158439,0.001263082,
Chryseobacterium,0.00E+00,0,0.00E+00,6.53808E-05,6.44787E-05,5.25E-04,0,0,0,0,0.00025208,0,0,0,0,0.000996016,0.000957854,0,0,0,0,0,0,0,0,8.91107E-05,0,
Chryseoglobus,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0.00027066,
Chryseolinea,0,0,0,0,0,0,0,0,0,0.00E+00,0.010335266,0.000764916,0.000282247,0,0,0.00E+00,0.000273673,0,0.000481541,0,0,0,0,0,0,0,0,
Chryseomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.001142335,0,0,0,0,0,0.00E+00,0.00E+00,0,0,
Chthoniobacter,0,0,0,0,0.000257915,2.62E-04,0,0,0,0.00708235,0.003024956,0.003442121,0.019898391,0.002013809,0.005152169,0.007345618,0.018472906,0.002513137,0.012038523,0.001705162,0.006190417,0.00321999,0.000714031,0.012240419,0.001919846,0.001871324,0.003608805,
Chthonobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chthonomonas,0,6.2905E-05,0,0,0,0,0,0,0,0.00013887,0,0,0,0.000143843,0,0,0,0,0.000481541,0,0,0,0,0,0,0,0,
Chujaibacter,0,0,0,0,0,0,0,0.000129383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chungangia,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.000143843,0.00E+00,0,0,0,0,0,0,0.000772798,0.000535523,0,0,0,0,
Citricoccus,0,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07E-04,0,0,0,
Citrobacter,0,0,0,0.004053612,0,0,0.003353576,0.004463708,0.001143511,0,0.00E+00,0,0,0.00E+00,0.000958543,0,0,0.004226639,0,0.000155015,0,0.000643998,0,0,0,0,0,
CL500-29 marine group,0,0,0,0,0,0,0,0.00E+00,0,0.001666435,0.001134358,0.001657318,0.001834603,0.000575374,0.001198179,0.002739044,6.84E-04,0.001028101,0.005136437,0.000775074,0.002847592,0.001030397,0.000357015,0.000928583,0.001279898,0.001247549,0.000541321,
CL500-3,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.000124502,0,0,0,0,0,0,0,0,0,0,0,
Clostridioides,0,0.00E+00,0,0.001046093,0,0.000984058,0.001268921,0.001099754,0.00038117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clostridium sensu stricto 1,0,0,0,6.53808E-05,0,0,0.005619505,4.79E-03,0.001461152,0.000694348,0.000630199,0.000892402,0.00042337,0.001869965,0.004553079,0,0,0.000799634,0,0.000310029,0,0,0,0.000337667,0.066554676,0.000356443,0.001082642,
Clostridium sensu stricto 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114233,0,0,0,0,0,0,0,0,0,
Clostridium sensu stricto 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0.00E+00,0.000239981,0,0,
Clostridium sensu stricto 12,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,
Clostridium sensu stricto 13,0.00E+00,0,0,0.00E+00,0,0,0.00E+00,0,0,0.001110957,0.000504159,0.000764916,0,0,0,0,0,0,0.00176565,0,0,0,0,0,0,0,0,
Cnuella,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.000321027,0.001395133,0.017828402,0.002060793,0.000357015,2.12E-02,0.010639149,0.01318838,0.014705882,
Cnuibacter,0.00E+00,0,3.75E-04,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,
Cohnella,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.0001288,0.000535523,0,7.99936E-05,0,0,
Colidextribacter,0,0.000566145,0,0.001961425,0.000257915,0,0.0070697,2.01E-03,0.000825869,0.001944174,0.00012604,0.000764916,0.001411233,0,0,0.009088645,0.014367816,0.000913868,0.000481541,0.002170206,0.003342825,0,0,0,0,0,0.001533742,
Collinsella,0,0,0,0.000261523,0,0.000393623,0,0,0.000127057,0,0.000756239,0.000127486,0.00127011,0.001438435,0.002635993,0.000498008,0.000684182,0,0.001123596,0,0,0,0.002499107,0.000168833,0,0,0,
Colwellia,0,0,0,0,0,0,0.000271912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,
Comamonas,0,0,0,0,0,0.000524831,0,0.00E+00,0,0.00013887,5.04E-04,0.000127486,0,0.000143843,0.00E+00,0.00E+00,0,0.000685401,0.000481541,0,0.000123808,0.001030397,0,0,0.00E+00,0,0,
Conexibacter,0,0.000188715,0,0,0,0.000196812,0,0,6.35284E-05,0.003055131,0.002016637,0.003059663,0.008608524,0.007911392,0.00790798,0.003237052,0.004241927,0.007425177,0.00882825,0.013331266,0.003095209,0.019835137,0.014816137,0.000422083,0.000159987,0.000801996,0,
Conservatibacter,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0.00025325,0,0,0,
Constrictibacter,0,0,0,0,0,0,0,0,0,0.000277739,0.00012604,0.000127486,0.001128987,0.000143843,0.000359454,0.000249004,0,0.000228467,0.003210273,0.000155015,0,0.001030397,0,0,0,0,0,
Coprobacter,0,0,0,0,0,0,0,0.000194074,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178221,0.000902201,
Coprococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000863061,0.001797268,0,0,0,0,0,0,0.000386399,0,0,0.005839533,0,0.00E+00,
Coriobacteriaceae UCG-002,0,0,0,0,0,6.56039E-05,0,0,0,0,0,0,0.001975727,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.00E+00,
Corticibacterium,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.000141123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Corynebacterium,0.000124603,0.000817764,0,0,0,0,0,0.00E+00,0,0,0.003655155,0.000127486,0,0.001150748,0.000958543,0,0.000547345,0.001485035,0.000481541,0.000155015,0,0.004765585,0,0.001688334,0,0,0,
Couchioplanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.000619042,0.00E+00,0.00E+00,0,0,0,0,
Coxiella,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0.000282247,0,0,0,0,0,0,0.000310029,0,0,0,0,0,0,0,
Craurococcus-Caldovatus,0,0,0,0,0,0,0,0,0,0.000555478,0.00025208,0.000509944,0.00042337,0,0.000718907,0,0,0.000456934,0.000321027,0,0.000123808,0,0,0.000590917,0,0,0,
Crenothrix,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.00191229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Crocinitomix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155015,0,0,0,0,0,0,0,
Crossiella,0,0,0,0,0.000451351,3.28E-04,0,0,0,0.009165394,0.000378119,1.27E-04,2.54E-03,0.00043153,0.002995447,0.00498008,8.21E-04,0.001142335,0.002086677,0,0.000247617,0.00631118,0.00999643,0.0005065,0,0,0,
Cupriavidus,0,0,0,0,0,0,0.003172301,0,0.000254113,0.000277739,0.004537434,0.000764916,0.00042337,0.00043153,0.000599089,0.000124502,0,0,0,0,0,0,0,0,0.003439725,0.058545714,0.037080476,
Curvibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.000159987,0,0.00027066,
Cutibacterium,0,0,0,0,0,5.25E-04,0.00E+00,0,0,0,0,0,0,0.000863061,0.001078361,0.000373506,0.000547345,0.000228467,0,0,0,0.002447192,0,0,7.99936E-05,0.000891107,0.000360881,
Cyanobium PCC-6307,0,0,0,0,0,0,0,0,0,0.000416609,0.000630199,0.000127486,0,0,0.00E+00,0,0,0,0.000160514,0,0,0.00E+00,0,0,0,0,0,
Cyanothece PCC 7425,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310029,0.000123808,0,0,0,0,0,0,
Cystobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685401,0,0,0,0,0,0,0,0,0,
Cytophaga,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,
Dactylosporangium,0,0,0,0,6.44787E-05,0.000131208,0,0.000582223,0,0.001249826,0.000504159,0,0.000987863,0.001006904,0,0.00124502,0.001368363,0.001256568,0,0,0,0,0,0,0,0,0,
Dechlorobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000642055,0,0,0,0,0.00E+00,0,0,0,
Dechloromonas,0,0,0,0,0,0.000196812,0,0.00E+00,0,1.11E-03,0.001008319,0.004844467,0,0,0,0,0,0,0.001926164,0,0.000247617,0,0,0,0,0.000534664,0.000631541,
Deefgea,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,
Defluviicoccus,0,0,0,0,0,0,0,0,0,0.000555478,0.00012604,0.000892402,0,0,0,0.000373506,0,0,0.002728732,0.004495427,0.002104742,0.000515198,0.002677615,0,0,0.000267332,0,
Defluviimonas,0,0,0,0,0,0,0,0,0,0,0,0.000509944,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,
Defluviitaleaceae UCG-011,0,0,0,0,0,0,0,0,0,0.000277739,0,0,0,0,0,0,0,0,0,0.000310029,0,0,0,0,0,0,0,
Deinobacterium,0,0,0,0,0,0,0,0,0,0,0,0.000509944,0,0,0,0.00E+00,0,0,0.000802568,0,0,0.00E+00,0,0,0,0,0,
Deinococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.000371425,0.000515198,0,0.003545501,0.000399968,0.000445553,0.000541321,
Delftia,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0.000371425,0,0,0,0,0,0,
Denitratisoma,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00063743,0,0,0,0,0,0,0,0,0,0,0,0,0.000479962,0.000891107,0.000631541,
Desemzia,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,
Desulfatiglans,0,0,0,0,0,0,0,0,0,0.001249826,0.001764558,0.003314635,0,0,0,0,0.00E+00,0,0.001605136,0,0,0.00E+00,0,0,0,0.00E+00,0.00E+00,
Desulfatitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,
Desulfobulbus,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.000382458,0,0,0,0,0,0,0.000160514,0,0,0,0,0,0,0,0,
Desulfomicrobium,0,0,0,0,0,0,0,0,0,0.00013887,0.000504159,0.000509944,0,0,0.00E+00,0,0,0.00E+00,0.000642055,0,0.000123808,0,0.00E+00,0.00E+00,0,0,0.00E+00,
Desulfonatronovibrio,0,0,0,0.00E+00,0,0,0,0,0,0.000694348,0.000504159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Desulforhopalus,0,0,0,0,0,0.00E+00,0,0,0,0.000555478,0.000630199,7.65E-04,0.00E+00,0,0,0,0,0,0.001284109,0,0,0,0.00E+00,0,0,0.00E+00,0.00E+00,
Desulfosarcina,0,0,0,0,0,0,0,0,0,0.000416609,0,0.000127486,0,0,0,0,0,0,0.000160514,0,0,0,0,0,0,0,0,
Desulfotignum,0,0,0,0,0,0,0,0,0,0,0,0.000127486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Desulfovibrio,0.000498411,0.000754859,0.001875703,0.001699902,0,0,0.003897399,2.59E-03,0.001143511,1.39E-03,0,0,0.001128987,0,0,0.003361554,2.33E-03,0,0.000160514,0.001240118,0.000619042,0,0,0,0,0,0.000721761,
Desulfuribacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,
Desulfurivibrio,0,0,0,0,0,0,0,0,0,0.00013887,0.000756239,0.00063743,0,0,0,0,0,0,0.000160514,0,0,0,0,0,0,0,0,
Dethiobacter,0,0,0,0,0,0,0,0,0,0.000416609,0.00012604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dethiosulfovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.000534664,0,
DEV008,0,0,0,0,0,0,0,0,0,0,0,0,0.000141123,0.00043153,0,0,0.000273673,0,0,0,0,0,0,0,0,0,0.00E+00,
Devosia,0.001557535,0.003585582,0.00200075,0,0.000257915,0.002624155,0,0.001293828,0,0.002499653,0.006301991,0.002804691,0.003104714,0.002301496,0.001078361,0.001120518,0.001094691,0.002056203,0.003210273,0.015036428,0.001857125,0.0001288,0.00E+00,0.00177275,0.000639949,0.001069328,0.000811981,
dgA-11 gut group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123808,0,0,0,0,0,0,
Dialister,0,0,0,0,0,0,0,0.000517531,0.000127057,0,0.003277036,0,0,0.001869965,0.001557632,0,0,0,0.002568218,0,0,1.11E-02,0,0,0.001439885,0.000891107,0.001172862,
Diaphorobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.000714031,0.002616917,0,0,0,
Dietzia,0,0,0,0,0,0,0,0,0,0,0.00025208,0,0,0,0,0,0,0.001370802,0,0,0.000371425,0.00E+00,0.000714031,0.000337667,0.000319974,0.000712885,0.00018044,
Dinghuibacter,0,0,0,0,0,0,0,0,0,0,0,0.001147374,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
